ticker,date,image_path,window_start,window_end
GOOGL,2025-02-06,D:\full-stack2\data\charts\GOOGL\2025-02-06.png,2025-01-08,2025-02-06
GOOGL,2025-02-07,D:\full-stack2\data\charts\GOOGL\2025-02-07.png,2025-01-10,2025-02-07
GOOGL,2025-02-10,D:\full-stack2\data\charts\GOOGL\2025-02-10.png,2025-01-13,2025-02-10
GOOGL,2025-02-11,D:\full-stack2\data\charts\GOOGL\2025-02-11.png,2025-01-14,2025-02-11
GOOGL,2025-02-12,D:\full-stack2\data\charts\GOOGL\2025-02-12.png,2025-01-15,2025-02-12
GOOGL,2025-02-13,D:\full-stack2\data\charts\GOOGL\2025-02-13.png,2025-01-16,2025-02-13
GOOGL,2025-02-14,D:\full-stack2\data\charts\GOOGL\2025-02-14.png,2025-01-17,2025-02-14
GOOGL,2025-02-18,D:\full-stack2\data\charts\GOOGL\2025-02-18.png,2025-01-21,2025-02-18
GOOGL,2025-02-19,D:\full-stack2\data\charts\GOOGL\2025-02-19.png,2025-01-22,2025-02-19
GOOGL,2025-02-20,D:\full-stack2\data\charts\GOOGL\2025-02-20.png,2025-01-23,2025-02-20
GOOGL,2025-02-21,D:\full-stack2\data\charts\GOOGL\2025-02-21.png,2025-01-24,2025-02-21
GOOGL,2025-02-24,D:\full-stack2\data\charts\GOOGL\2025-02-24.png,2025-01-27,2025-02-24
GOOGL,2025-02-25,D:\full-stack2\data\charts\GOOGL\2025-02-25.png,2025-01-28,2025-02-25
GOOGL,2025-02-26,D:\full-stack2\data\charts\GOOGL\2025-02-26.png,2025-01-29,2025-02-26
GOOGL,2025-02-27,D:\full-stack2\data\charts\GOOGL\2025-02-27.png,2025-01-30,2025-02-27
GOOGL,2025-02-28,D:\full-stack2\data\charts\GOOGL\2025-02-28.png,2025-01-31,2025-02-28
GOOGL,2025-03-03,D:\full-stack2\data\charts\GOOGL\2025-03-03.png,2025-02-03,2025-03-03
GOOGL,2025-03-04,D:\full-stack2\data\charts\GOOGL\2025-03-04.png,2025-02-04,2025-03-04
GOOGL,2025-03-05,D:\full-stack2\data\charts\GOOGL\2025-03-05.png,2025-02-05,2025-03-05
GOOGL,2025-03-06,D:\full-stack2\data\charts\GOOGL\2025-03-06.png,2025-02-06,2025-03-06
GOOGL,2025-03-07,D:\full-stack2\data\charts\GOOGL\2025-03-07.png,2025-02-07,2025-03-07
GOOGL,2025-03-10,D:\full-stack2\data\charts\GOOGL\2025-03-10.png,2025-02-10,2025-03-10
GOOGL,2025-03-11,D:\full-stack2\data\charts\GOOGL\2025-03-11.png,2025-02-11,2025-03-11
GOOGL,2025-03-12,D:\full-stack2\data\charts\GOOGL\2025-03-12.png,2025-02-12,2025-03-12
GOOGL,2025-03-13,D:\full-stack2\data\charts\GOOGL\2025-03-13.png,2025-02-13,2025-03-13
GOOGL,2025-03-14,D:\full-stack2\data\charts\GOOGL\2025-03-14.png,2025-02-14,2025-03-14
GOOGL,2025-03-17,D:\full-stack2\data\charts\GOOGL\2025-03-17.png,2025-02-18,2025-03-17
GOOGL,2025-03-18,D:\full-stack2\data\charts\GOOGL\2025-03-18.png,2025-02-19,2025-03-18
GOOGL,2025-03-19,D:\full-stack2\data\charts\GOOGL\2025-03-19.png,2025-02-20,2025-03-19
GOOGL,2025-03-20,D:\full-stack2\data\charts\GOOGL\2025-03-20.png,2025-02-21,2025-03-20
GOOGL,2025-03-21,D:\full-stack2\data\charts\GOOGL\2025-03-21.png,2025-02-24,2025-03-21
GOOGL,2025-03-24,D:\full-stack2\data\charts\GOOGL\2025-03-24.png,2025-02-25,2025-03-24
GOOGL,2025-03-25,D:\full-stack2\data\charts\GOOGL\2025-03-25.png,2025-02-26,2025-03-25
GOOGL,2025-03-26,D:\full-stack2\data\charts\GOOGL\2025-03-26.png,2025-02-27,2025-03-26
GOOGL,2025-03-27,D:\full-stack2\data\charts\GOOGL\2025-03-27.png,2025-02-28,2025-03-27
GOOGL,2025-03-28,D:\full-stack2\data\charts\GOOGL\2025-03-28.png,2025-03-03,2025-03-28
GOOGL,2025-03-31,D:\full-stack2\data\charts\GOOGL\2025-03-31.png,2025-03-04,2025-03-31
GOOGL,2025-04-01,D:\full-stack2\data\charts\GOOGL\2025-04-01.png,2025-03-05,2025-04-01
GOOGL,2025-04-02,D:\full-stack2\data\charts\GOOGL\2025-04-02.png,2025-03-06,2025-04-02
GOOGL,2025-04-03,D:\full-stack2\data\charts\GOOGL\2025-04-03.png,2025-03-07,2025-04-03
GOOGL,2025-04-04,D:\full-stack2\data\charts\GOOGL\2025-04-04.png,2025-03-10,2025-04-04
GOOGL,2025-04-07,D:\full-stack2\data\charts\GOOGL\2025-04-07.png,2025-03-11,2025-04-07
GOOGL,2025-04-08,D:\full-stack2\data\charts\GOOGL\2025-04-08.png,2025-03-12,2025-04-08
GOOGL,2025-04-09,D:\full-stack2\data\charts\GOOGL\2025-04-09.png,2025-03-13,2025-04-09
GOOGL,2025-04-10,D:\full-stack2\data\charts\GOOGL\2025-04-10.png,2025-03-14,2025-04-10
GOOGL,2025-04-11,D:\full-stack2\data\charts\GOOGL\2025-04-11.png,2025-03-17,2025-04-11
GOOGL,2025-04-14,D:\full-stack2\data\charts\GOOGL\2025-04-14.png,2025-03-18,2025-04-14
GOOGL,2025-04-15,D:\full-stack2\data\charts\GOOGL\2025-04-15.png,2025-03-19,2025-04-15
GOOGL,2025-04-16,D:\full-stack2\data\charts\GOOGL\2025-04-16.png,2025-03-20,2025-04-16
GOOGL,2025-04-17,D:\full-stack2\data\charts\GOOGL\2025-04-17.png,2025-03-21,2025-04-17
GOOGL,2025-04-21,D:\full-stack2\data\charts\GOOGL\2025-04-21.png,2025-03-24,2025-04-21
GOOGL,2025-04-22,D:\full-stack2\data\charts\GOOGL\2025-04-22.png,2025-03-25,2025-04-22
GOOGL,2025-04-23,D:\full-stack2\data\charts\GOOGL\2025-04-23.png,2025-03-26,2025-04-23
GOOGL,2025-04-24,D:\full-stack2\data\charts\GOOGL\2025-04-24.png,2025-03-27,2025-04-24
GOOGL,2025-04-25,D:\full-stack2\data\charts\GOOGL\2025-04-25.png,2025-03-28,2025-04-25
GOOGL,2025-04-28,D:\full-stack2\data\charts\GOOGL\2025-04-28.png,2025-03-31,2025-04-28
GOOGL,2025-04-29,D:\full-stack2\data\charts\GOOGL\2025-04-29.png,2025-04-01,2025-04-29
GOOGL,2025-04-30,D:\full-stack2\data\charts\GOOGL\2025-04-30.png,2025-04-02,2025-04-30
GOOGL,2025-05-01,D:\full-stack2\data\charts\GOOGL\2025-05-01.png,2025-04-03,2025-05-01
GOOGL,2025-05-02,D:\full-stack2\data\charts\GOOGL\2025-05-02.png,2025-04-04,2025-05-02
GOOGL,2025-05-05,D:\full-stack2\data\charts\GOOGL\2025-05-05.png,2025-04-07,2025-05-05
GOOGL,2025-05-06,D:\full-stack2\data\charts\GOOGL\2025-05-06.png,2025-04-08,2025-05-06
GOOGL,2025-05-07,D:\full-stack2\data\charts\GOOGL\2025-05-07.png,2025-04-09,2025-05-07
GOOGL,2025-05-08,D:\full-stack2\data\charts\GOOGL\2025-05-08.png,2025-04-10,2025-05-08
GOOGL,2025-05-09,D:\full-stack2\data\charts\GOOGL\2025-05-09.png,2025-04-11,2025-05-09
GOOGL,2025-05-12,D:\full-stack2\data\charts\GOOGL\2025-05-12.png,2025-04-14,2025-05-12
GOOGL,2025-05-13,D:\full-stack2\data\charts\GOOGL\2025-05-13.png,2025-04-15,2025-05-13
GOOGL,2025-05-14,D:\full-stack2\data\charts\GOOGL\2025-05-14.png,2025-04-16,2025-05-14
GOOGL,2025-05-15,D:\full-stack2\data\charts\GOOGL\2025-05-15.png,2025-04-17,2025-05-15
GOOGL,2025-05-16,D:\full-stack2\data\charts\GOOGL\2025-05-16.png,2025-04-21,2025-05-16
GOOGL,2025-05-19,D:\full-stack2\data\charts\GOOGL\2025-05-19.png,2025-04-22,2025-05-19
GOOGL,2025-05-20,D:\full-stack2\data\charts\GOOGL\2025-05-20.png,2025-04-23,2025-05-20
GOOGL,2025-05-21,D:\full-stack2\data\charts\GOOGL\2025-05-21.png,2025-04-24,2025-05-21
GOOGL,2025-05-22,D:\full-stack2\data\charts\GOOGL\2025-05-22.png,2025-04-25,2025-05-22
GOOGL,2025-05-23,D:\full-stack2\data\charts\GOOGL\2025-05-23.png,2025-04-28,2025-05-23
GOOGL,2025-05-27,D:\full-stack2\data\charts\GOOGL\2025-05-27.png,2025-04-29,2025-05-27
GOOGL,2025-05-28,D:\full-stack2\data\charts\GOOGL\2025-05-28.png,2025-04-30,2025-05-28
GOOGL,2025-05-29,D:\full-stack2\data\charts\GOOGL\2025-05-29.png,2025-05-01,2025-05-29
GOOGL,2025-05-30,D:\full-stack2\data\charts\GOOGL\2025-05-30.png,2025-05-02,2025-05-30
GOOGL,2025-06-02,D:\full-stack2\data\charts\GOOGL\2025-06-02.png,2025-05-05,2025-06-02
GOOGL,2025-06-03,D:\full-stack2\data\charts\GOOGL\2025-06-03.png,2025-05-06,2025-06-03
GOOGL,2025-06-04,D:\full-stack2\data\charts\GOOGL\2025-06-04.png,2025-05-07,2025-06-04
GOOGL,2025-06-05,D:\full-stack2\data\charts\GOOGL\2025-06-05.png,2025-05-08,2025-06-05
GOOGL,2025-06-06,D:\full-stack2\data\charts\GOOGL\2025-06-06.png,2025-05-09,2025-06-06
GOOGL,2025-06-09,D:\full-stack2\data\charts\GOOGL\2025-06-09.png,2025-05-12,2025-06-09
GOOGL,2025-06-10,D:\full-stack2\data\charts\GOOGL\2025-06-10.png,2025-05-13,2025-06-10
GOOGL,2025-06-11,D:\full-stack2\data\charts\GOOGL\2025-06-11.png,2025-05-14,2025-06-11
GOOGL,2025-06-12,D:\full-stack2\data\charts\GOOGL\2025-06-12.png,2025-05-15,2025-06-12
GOOGL,2025-06-13,D:\full-stack2\data\charts\GOOGL\2025-06-13.png,2025-05-16,2025-06-13
GOOGL,2025-06-16,D:\full-stack2\data\charts\GOOGL\2025-06-16.png,2025-05-19,2025-06-16
GOOGL,2025-06-17,D:\full-stack2\data\charts\GOOGL\2025-06-17.png,2025-05-20,2025-06-17
GOOGL,2025-06-18,D:\full-stack2\data\charts\GOOGL\2025-06-18.png,2025-05-21,2025-06-18
GOOGL,2025-06-20,D:\full-stack2\data\charts\GOOGL\2025-06-20.png,2025-05-22,2025-06-20
GOOGL,2025-06-23,D:\full-stack2\data\charts\GOOGL\2025-06-23.png,2025-05-23,2025-06-23
GOOGL,2025-06-24,D:\full-stack2\data\charts\GOOGL\2025-06-24.png,2025-05-27,2025-06-24
GOOGL,2025-06-25,D:\full-stack2\data\charts\GOOGL\2025-06-25.png,2025-05-28,2025-06-25
GOOGL,2025-06-26,D:\full-stack2\data\charts\GOOGL\2025-06-26.png,2025-05-29,2025-06-26
GOOGL,2025-06-27,D:\full-stack2\data\charts\GOOGL\2025-06-27.png,2025-05-30,2025-06-27
GOOGL,2025-06-30,D:\full-stack2\data\charts\GOOGL\2025-06-30.png,2025-06-02,2025-06-30
GOOGL,2025-07-01,D:\full-stack2\data\charts\GOOGL\2025-07-01.png,2025-06-03,2025-07-01
GOOGL,2025-07-02,D:\full-stack2\data\charts\GOOGL\2025-07-02.png,2025-06-04,2025-07-02
GOOGL,2025-07-03,D:\full-stack2\data\charts\GOOGL\2025-07-03.png,2025-06-05,2025-07-03
GOOGL,2025-07-07,D:\full-stack2\data\charts\GOOGL\2025-07-07.png,2025-06-06,2025-07-07
GOOGL,2025-07-08,D:\full-stack2\data\charts\GOOGL\2025-07-08.png,2025-06-09,2025-07-08
GOOGL,2025-07-09,D:\full-stack2\data\charts\GOOGL\2025-07-09.png,2025-06-10,2025-07-09
GOOGL,2025-07-10,D:\full-stack2\data\charts\GOOGL\2025-07-10.png,2025-06-11,2025-07-10
GOOGL,2025-07-11,D:\full-stack2\data\charts\GOOGL\2025-07-11.png,2025-06-12,2025-07-11
GOOGL,2025-07-14,D:\full-stack2\data\charts\GOOGL\2025-07-14.png,2025-06-13,2025-07-14
GOOGL,2025-07-15,D:\full-stack2\data\charts\GOOGL\2025-07-15.png,2025-06-16,2025-07-15
GOOGL,2025-07-16,D:\full-stack2\data\charts\GOOGL\2025-07-16.png,2025-06-17,2025-07-16
GOOGL,2025-07-17,D:\full-stack2\data\charts\GOOGL\2025-07-17.png,2025-06-18,2025-07-17
GOOGL,2025-07-18,D:\full-stack2\data\charts\GOOGL\2025-07-18.png,2025-06-20,2025-07-18
GOOGL,2025-07-21,D:\full-stack2\data\charts\GOOGL\2025-07-21.png,2025-06-23,2025-07-21
GOOGL,2025-07-22,D:\full-stack2\data\charts\GOOGL\2025-07-22.png,2025-06-24,2025-07-22
GOOGL,2025-07-23,D:\full-stack2\data\charts\GOOGL\2025-07-23.png,2025-06-25,2025-07-23
GOOGL,2025-07-24,D:\full-stack2\data\charts\GOOGL\2025-07-24.png,2025-06-26,2025-07-24
GOOGL,2025-07-25,D:\full-stack2\data\charts\GOOGL\2025-07-25.png,2025-06-27,2025-07-25
GOOGL,2025-07-28,D:\full-stack2\data\charts\GOOGL\2025-07-28.png,2025-06-30,2025-07-28
GOOGL,2025-07-29,D:\full-stack2\data\charts\GOOGL\2025-07-29.png,2025-07-01,2025-07-29
GOOGL,2025-07-30,D:\full-stack2\data\charts\GOOGL\2025-07-30.png,2025-07-02,2025-07-30
GOOGL,2025-07-31,D:\full-stack2\data\charts\GOOGL\2025-07-31.png,2025-07-03,2025-07-31
GOOGL,2025-08-01,D:\full-stack2\data\charts\GOOGL\2025-08-01.png,2025-07-07,2025-08-01
GOOGL,2025-08-04,D:\full-stack2\data\charts\GOOGL\2025-08-04.png,2025-07-08,2025-08-04
GOOGL,2025-08-05,D:\full-stack2\data\charts\GOOGL\2025-08-05.png,2025-07-09,2025-08-05
GOOGL,2025-08-06,D:\full-stack2\data\charts\GOOGL\2025-08-06.png,2025-07-10,2025-08-06
GOOGL,2025-08-07,D:\full-stack2\data\charts\GOOGL\2025-08-07.png,2025-07-11,2025-08-07
GOOGL,2025-08-08,D:\full-stack2\data\charts\GOOGL\2025-08-08.png,2025-07-14,2025-08-08
GOOGL,2025-08-11,D:\full-stack2\data\charts\GOOGL\2025-08-11.png,2025-07-15,2025-08-11
GOOGL,2025-08-12,D:\full-stack2\data\charts\GOOGL\2025-08-12.png,2025-07-16,2025-08-12
GOOGL,2025-08-13,D:\full-stack2\data\charts\GOOGL\2025-08-13.png,2025-07-17,2025-08-13
GOOGL,2025-08-14,D:\full-stack2\data\charts\GOOGL\2025-08-14.png,2025-07-18,2025-08-14
GOOGL,2025-08-15,D:\full-stack2\data\charts\GOOGL\2025-08-15.png,2025-07-21,2025-08-15
GOOGL,2025-08-18,D:\full-stack2\data\charts\GOOGL\2025-08-18.png,2025-07-22,2025-08-18
GOOGL,2025-08-19,D:\full-stack2\data\charts\GOOGL\2025-08-19.png,2025-07-23,2025-08-19
GOOGL,2025-08-20,D:\full-stack2\data\charts\GOOGL\2025-08-20.png,2025-07-24,2025-08-20
GOOGL,2025-08-21,D:\full-stack2\data\charts\GOOGL\2025-08-21.png,2025-07-25,2025-08-21
GOOGL,2025-08-22,D:\full-stack2\data\charts\GOOGL\2025-08-22.png,2025-07-28,2025-08-22
GOOGL,2025-08-25,D:\full-stack2\data\charts\GOOGL\2025-08-25.png,2025-07-29,2025-08-25
GOOGL,2025-08-26,D:\full-stack2\data\charts\GOOGL\2025-08-26.png,2025-07-30,2025-08-26
GOOGL,2025-08-27,D:\full-stack2\data\charts\GOOGL\2025-08-27.png,2025-07-31,2025-08-27
GOOGL,2025-08-28,D:\full-stack2\data\charts\GOOGL\2025-08-28.png,2025-08-01,2025-08-28
GOOGL,2025-08-29,D:\full-stack2\data\charts\GOOGL\2025-08-29.png,2025-08-04,2025-08-29
GOOGL,2025-09-02,D:\full-stack2\data\charts\GOOGL\2025-09-02.png,2025-08-05,2025-09-02
GOOGL,2025-09-03,D:\full-stack2\data\charts\GOOGL\2025-09-03.png,2025-08-06,2025-09-03
GOOGL,2025-09-04,D:\full-stack2\data\charts\GOOGL\2025-09-04.png,2025-08-07,2025-09-04
GOOGL,2025-09-05,D:\full-stack2\data\charts\GOOGL\2025-09-05.png,2025-08-08,2025-09-05
GOOGL,2025-09-08,D:\full-stack2\data\charts\GOOGL\2025-09-08.png,2025-08-11,2025-09-08
GOOGL,2025-09-09,D:\full-stack2\data\charts\GOOGL\2025-09-09.png,2025-08-12,2025-09-09
GOOGL,2025-09-10,D:\full-stack2\data\charts\GOOGL\2025-09-10.png,2025-08-13,2025-09-10
GOOGL,2025-09-11,D:\full-stack2\data\charts\GOOGL\2025-09-11.png,2025-08-14,2025-09-11
GOOGL,2025-09-12,D:\full-stack2\data\charts\GOOGL\2025-09-12.png,2025-08-15,2025-09-12
GOOGL,2025-09-15,D:\full-stack2\data\charts\GOOGL\2025-09-15.png,2025-08-18,2025-09-15
GOOGL,2025-09-16,D:\full-stack2\data\charts\GOOGL\2025-09-16.png,2025-08-19,2025-09-16
GOOGL,2025-09-17,D:\full-stack2\data\charts\GOOGL\2025-09-17.png,2025-08-20,2025-09-17
GOOGL,2025-09-18,D:\full-stack2\data\charts\GOOGL\2025-09-18.png,2025-08-21,2025-09-18
GOOGL,2025-09-19,D:\full-stack2\data\charts\GOOGL\2025-09-19.png,2025-08-22,2025-09-19
GOOGL,2025-09-22,D:\full-stack2\data\charts\GOOGL\2025-09-22.png,2025-08-25,2025-09-22
GOOGL,2025-09-23,D:\full-stack2\data\charts\GOOGL\2025-09-23.png,2025-08-26,2025-09-23
GOOGL,2025-09-24,D:\full-stack2\data\charts\GOOGL\2025-09-24.png,2025-08-27,2025-09-24
GOOGL,2025-09-25,D:\full-stack2\data\charts\GOOGL\2025-09-25.png,2025-08-28,2025-09-25
GOOGL,2025-09-26,D:\full-stack2\data\charts\GOOGL\2025-09-26.png,2025-08-29,2025-09-26
GOOGL,2025-09-29,D:\full-stack2\data\charts\GOOGL\2025-09-29.png,2025-09-02,2025-09-29
GOOGL,2025-09-30,D:\full-stack2\data\charts\GOOGL\2025-09-30.png,2025-09-03,2025-09-30
GOOGL,2025-10-01,D:\full-stack2\data\charts\GOOGL\2025-10-01.png,2025-09-04,2025-10-01
GOOGL,2025-10-02,D:\full-stack2\data\charts\GOOGL\2025-10-02.png,2025-09-05,2025-10-02
GOOGL,2025-10-03,D:\full-stack2\data\charts\GOOGL\2025-10-03.png,2025-09-08,2025-10-03
GOOGL,2025-10-06,D:\full-stack2\data\charts\GOOGL\2025-10-06.png,2025-09-09,2025-10-06
GOOGL,2025-10-07,D:\full-stack2\data\charts\GOOGL\2025-10-07.png,2025-09-10,2025-10-07
GOOGL,2025-10-08,D:\full-stack2\data\charts\GOOGL\2025-10-08.png,2025-09-11,2025-10-08
GOOGL,2025-10-09,D:\full-stack2\data\charts\GOOGL\2025-10-09.png,2025-09-12,2025-10-09
GOOGL,2025-10-10,D:\full-stack2\data\charts\GOOGL\2025-10-10.png,2025-09-15,2025-10-10
GOOGL,2025-10-13,D:\full-stack2\data\charts\GOOGL\2025-10-13.png,2025-09-16,2025-10-13
GOOGL,2025-10-14,D:\full-stack2\data\charts\GOOGL\2025-10-14.png,2025-09-17,2025-10-14
GOOGL,2025-10-15,D:\full-stack2\data\charts\GOOGL\2025-10-15.png,2025-09-18,2025-10-15
GOOGL,2025-10-16,D:\full-stack2\data\charts\GOOGL\2025-10-16.png,2025-09-19,2025-10-16
GOOGL,2025-10-17,D:\full-stack2\data\charts\GOOGL\2025-10-17.png,2025-09-22,2025-10-17
GOOGL,2025-10-20,D:\full-stack2\data\charts\GOOGL\2025-10-20.png,2025-09-23,2025-10-20
GOOGL,2025-10-21,D:\full-stack2\data\charts\GOOGL\2025-10-21.png,2025-09-24,2025-10-21
GOOGL,2025-10-22,D:\full-stack2\data\charts\GOOGL\2025-10-22.png,2025-09-25,2025-10-22
GOOGL,2025-10-23,D:\full-stack2\data\charts\GOOGL\2025-10-23.png,2025-09-26,2025-10-23
GOOGL,2025-10-24,D:\full-stack2\data\charts\GOOGL\2025-10-24.png,2025-09-29,2025-10-24
GOOGL,2025-10-27,D:\full-stack2\data\charts\GOOGL\2025-10-27.png,2025-09-30,2025-10-27
GOOGL,2025-10-28,D:\full-stack2\data\charts\GOOGL\2025-10-28.png,2025-10-01,2025-10-28
GOOGL,2025-10-29,D:\full-stack2\data\charts\GOOGL\2025-10-29.png,2025-10-02,2025-10-29
GOOGL,2025-10-30,D:\full-stack2\data\charts\GOOGL\2025-10-30.png,2025-10-03,2025-10-30
GOOGL,2025-10-31,D:\full-stack2\data\charts\GOOGL\2025-10-31.png,2025-10-06,2025-10-31
GOOGL,2025-11-03,D:\full-stack2\data\charts\GOOGL\2025-11-03.png,2025-10-07,2025-11-03
GOOGL,2025-11-04,D:\full-stack2\data\charts\GOOGL\2025-11-04.png,2025-10-08,2025-11-04
GOOGL,2025-11-05,D:\full-stack2\data\charts\GOOGL\2025-11-05.png,2025-10-09,2025-11-05
GOOGL,2025-11-06,D:\full-stack2\data\charts\GOOGL\2025-11-06.png,2025-10-10,2025-11-06
GOOGL,2025-11-07,D:\full-stack2\data\charts\GOOGL\2025-11-07.png,2025-10-13,2025-11-07
GOOGL,2025-11-10,D:\full-stack2\data\charts\GOOGL\2025-11-10.png,2025-10-14,2025-11-10
GOOGL,2025-11-11,D:\full-stack2\data\charts\GOOGL\2025-11-11.png,2025-10-15,2025-11-11
GOOGL,2025-11-12,D:\full-stack2\data\charts\GOOGL\2025-11-12.png,2025-10-16,2025-11-12
GOOGL,2025-11-13,D:\full-stack2\data\charts\GOOGL\2025-11-13.png,2025-10-17,2025-11-13
GOOGL,2025-11-14,D:\full-stack2\data\charts\GOOGL\2025-11-14.png,2025-10-20,2025-11-14
GOOGL,2025-11-17,D:\full-stack2\data\charts\GOOGL\2025-11-17.png,2025-10-21,2025-11-17
GOOGL,2025-11-18,D:\full-stack2\data\charts\GOOGL\2025-11-18.png,2025-10-22,2025-11-18
GOOGL,2025-11-19,D:\full-stack2\data\charts\GOOGL\2025-11-19.png,2025-10-23,2025-11-19
GOOGL,2025-11-20,D:\full-stack2\data\charts\GOOGL\2025-11-20.png,2025-10-24,2025-11-20
GOOGL,2025-11-21,D:\full-stack2\data\charts\GOOGL\2025-11-21.png,2025-10-27,2025-11-21
GOOGL,2025-11-24,D:\full-stack2\data\charts\GOOGL\2025-11-24.png,2025-10-28,2025-11-24
GOOGL,2025-11-25,D:\full-stack2\data\charts\GOOGL\2025-11-25.png,2025-10-29,2025-11-25
GOOGL,2025-11-26,D:\full-stack2\data\charts\GOOGL\2025-11-26.png,2025-10-30,2025-11-26
GOOGL,2025-11-28,D:\full-stack2\data\charts\GOOGL\2025-11-28.png,2025-10-31,2025-11-28
GOOGL,2025-12-01,D:\full-stack2\data\charts\GOOGL\2025-12-01.png,2025-11-03,2025-12-01
GOOGL,2025-12-02,D:\full-stack2\data\charts\GOOGL\2025-12-02.png,2025-11-04,2025-12-02
GOOGL,2025-12-03,D:\full-stack2\data\charts\GOOGL\2025-12-03.png,2025-11-05,2025-12-03
GOOGL,2025-12-04,D:\full-stack2\data\charts\GOOGL\2025-12-04.png,2025-11-06,2025-12-04
GOOGL,2025-12-05,D:\full-stack2\data\charts\GOOGL\2025-12-05.png,2025-11-07,2025-12-05
GOOGL,2025-12-08,D:\full-stack2\data\charts\GOOGL\2025-12-08.png,2025-11-10,2025-12-08
GOOGL,2025-12-09,D:\full-stack2\data\charts\GOOGL\2025-12-09.png,2025-11-11,2025-12-09
GOOGL,2025-12-10,D:\full-stack2\data\charts\GOOGL\2025-12-10.png,2025-11-12,2025-12-10
GOOGL,2025-12-11,D:\full-stack2\data\charts\GOOGL\2025-12-11.png,2025-11-13,2025-12-11
GOOGL,2025-12-12,D:\full-stack2\data\charts\GOOGL\2025-12-12.png,2025-11-14,2025-12-12
GOOGL,2025-12-15,D:\full-stack2\data\charts\GOOGL\2025-12-15.png,2025-11-17,2025-12-15
GOOGL,2025-12-16,D:\full-stack2\data\charts\GOOGL\2025-12-16.png,2025-11-18,2025-12-16
GOOGL,2025-12-17,D:\full-stack2\data\charts\GOOGL\2025-12-17.png,2025-11-19,2025-12-17
GOOGL,2025-12-18,D:\full-stack2\data\charts\GOOGL\2025-12-18.png,2025-11-20,2025-12-18
GOOGL,2025-12-19,D:\full-stack2\data\charts\GOOGL\2025-12-19.png,2025-11-21,2025-12-19
GOOGL,2025-12-22,D:\full-stack2\data\charts\GOOGL\2025-12-22.png,2025-11-24,2025-12-22
GOOGL,2025-12-23,D:\full-stack2\data\charts\GOOGL\2025-12-23.png,2025-11-25,2025-12-23
GOOGL,2025-12-24,D:\full-stack2\data\charts\GOOGL\2025-12-24.png,2025-11-26,2025-12-24
GOOGL,2025-12-26,D:\full-stack2\data\charts\GOOGL\2025-12-26.png,2025-11-28,2025-12-26
GOOGL,2025-12-29,D:\full-stack2\data\charts\GOOGL\2025-12-29.png,2025-12-01,2025-12-29
MSFT,2022-01-31,D:\full-stack2\data\charts\MSFT\2022-01-31.png,2022-01-03,2022-01-31
MSFT,2022-02-01,D:\full-stack2\data\charts\MSFT\2022-02-01.png,2022-01-04,2022-02-01
MSFT,2022-02-02,D:\full-stack2\data\charts\MSFT\2022-02-02.png,2022-01-05,2022-02-02
MSFT,2022-02-03,D:\full-stack2\data\charts\MSFT\2022-02-03.png,2022-01-06,2022-02-03
MSFT,2022-02-04,D:\full-stack2\data\charts\MSFT\2022-02-04.png,2022-01-07,2022-02-04
MSFT,2022-02-07,D:\full-stack2\data\charts\MSFT\2022-02-07.png,2022-01-10,2022-02-07
MSFT,2022-02-08,D:\full-stack2\data\charts\MSFT\2022-02-08.png,2022-01-11,2022-02-08
MSFT,2022-02-09,D:\full-stack2\data\charts\MSFT\2022-02-09.png,2022-01-12,2022-02-09
MSFT,2022-02-10,D:\full-stack2\data\charts\MSFT\2022-02-10.png,2022-01-13,2022-02-10
MSFT,2022-02-11,D:\full-stack2\data\charts\MSFT\2022-02-11.png,2022-01-14,2022-02-11
MSFT,2022-02-14,D:\full-stack2\data\charts\MSFT\2022-02-14.png,2022-01-18,2022-02-14
MSFT,2022-02-15,D:\full-stack2\data\charts\MSFT\2022-02-15.png,2022-01-19,2022-02-15
MSFT,2022-02-16,D:\full-stack2\data\charts\MSFT\2022-02-16.png,2022-01-20,2022-02-16
MSFT,2022-02-17,D:\full-stack2\data\charts\MSFT\2022-02-17.png,2022-01-21,2022-02-17
MSFT,2022-02-18,D:\full-stack2\data\charts\MSFT\2022-02-18.png,2022-01-24,2022-02-18
MSFT,2022-02-22,D:\full-stack2\data\charts\MSFT\2022-02-22.png,2022-01-25,2022-02-22
MSFT,2022-02-23,D:\full-stack2\data\charts\MSFT\2022-02-23.png,2022-01-26,2022-02-23
MSFT,2022-02-24,D:\full-stack2\data\charts\MSFT\2022-02-24.png,2022-01-27,2022-02-24
MSFT,2022-02-25,D:\full-stack2\data\charts\MSFT\2022-02-25.png,2022-01-28,2022-02-25
MSFT,2022-02-28,D:\full-stack2\data\charts\MSFT\2022-02-28.png,2022-01-31,2022-02-28
MSFT,2022-03-01,D:\full-stack2\data\charts\MSFT\2022-03-01.png,2022-02-01,2022-03-01
MSFT,2022-03-02,D:\full-stack2\data\charts\MSFT\2022-03-02.png,2022-02-02,2022-03-02
MSFT,2022-03-03,D:\full-stack2\data\charts\MSFT\2022-03-03.png,2022-02-03,2022-03-03
MSFT,2022-03-04,D:\full-stack2\data\charts\MSFT\2022-03-04.png,2022-02-04,2022-03-04
MSFT,2022-03-07,D:\full-stack2\data\charts\MSFT\2022-03-07.png,2022-02-07,2022-03-07
